distance,precip_PET_ratio,Temp_Isothermallity,Temp_ColdestPeriod_min,Rad_Jan_total,geogDistance100km,mean,sd,lower,upper
1.307614055980939938e+00,-5.020012434686790259e-01,1.133649292321770030e+00,5.819227608236200444e-01,2.736999766443929949e-01,1.707715670167599953e+00,5.452661257090544167e-01,7.500444020324088801e-02,3.982574229107023189e-01,6.922748285074065144e-01
2.102454383569269947e+00,-1.871910649438560115e-01,2.088107271958669908e-01,5.593517142258940256e-01,-1.399534518660059956e-01,1.970390279474780071e+00,5.807171064108078706e-01,5.158200640915908824e-02,4.796163738488560258e-01,6.818178389727597155e-01
9.024838303473540213e-01,-5.038822220956740150e-01,5.314288313095539840e-01,4.598215569395360247e-01,-6.257942926693779717e-02,1.459725004478910071e+00,5.090688294829770477e-01,4.752341887768943285e-02,4.159229284827057338e-01,6.022147304832483616e-01
1.110289467441150091e+00,-3.927489491510789965e-01,-2.777588248750300151e-02,-1.697202849127059932e-01,6.933052530470259489e-01,3.594994980111769767e-01,5.271260124900544186e-01,4.532919189686766132e-02,4.382807963721938038e-01,6.159712286079150889e-01
5.271801816348570036e+00,4.169259028006250256e-01,-1.490311287802879914e+00,-5.460856884217779594e-01,-1.667367673810669915e-01,1.658040982755609960e+00,1.973195010537181826e+00,2.043253311188215904e-01,1.572717361544291537e+00,2.373672659530072337e+00
1.595953279604729991e+00,1.075508343727719973e+00,7.895233146005029568e-01,4.492158844418089880e-01,-1.517806238918629980e+00,6.195586460581959942e-01,5.642585983588424003e-01,3.062097925673394894e-01,-3.591259507314303878e-02,1.164429791790827728e+00
3.277639587236739871e+00,4.408465409964529846e-01,-8.235672059679289836e-01,-3.834653767899680044e-01,-9.851158525635099750e-01,9.952648427276860055e-01,1.600982307963362938e+00,1.646358447024224014e-01,1.278296052346615141e+00,1.923668563580110735e+00
2.918383213751710059e+00,2.754245942282699811e-01,-2.213467449557149913e-01,1.250630224600070006e-01,-3.512440520403820043e-01,2.308481548993759791e+00,1.119917741002161460e+00,6.910623812584083814e-02,9.844695142755134354e-01,1.255365967728809595e+00
1.703040963065090008e+00,-5.285177449819029594e-01,2.948422216261840090e-01,-1.795101364490689910e-01,5.891479149328979759e-01,1.376953793698949990e+00,6.021312325253653785e-01,2.861983651666915804e-02,5.460363529526938153e-01,6.582261120980369418e-01
1.650292847181769940e+00,-5.328704873281959742e-01,5.959524521322909774e-01,2.196982539781839883e-01,3.927369344891110114e-01,4.308398861971199922e-01,4.996570267347947292e-01,3.517796720980115310e-02,4.307082110035844735e-01,5.686058424660049848e-01
2.999097709016529834e+00,6.830409049002349464e-01,3.808737160565000002e-01,5.631588787122580042e-01,-1.041658407539749920e+00,1.105100366797409972e+00,1.285345526776441982e+00,1.211693923827584646e-01,1.047853517706235360e+00,1.522837535846648604e+00
1.646571717310199912e+00,-3.755519938994900109e-01,4.023815896640789980e-01,2.360146732054559937e-01,7.052089488314979837e-01,1.941964477660029997e+00,8.121431831642478283e-01,4.985998814216371228e-02,7.144176064056069198e-01,9.098687599228887368e-01
3.392884984416050020e+00,-4.616508924284710158e-01,7.976348555039260158e-02,7.325776983554309618e-01,1.178380856264259924e+00,2.357451203195649825e+00,1.328789361783784928e+00,1.279316291617835499e-01,1.078043368626689258e+00,1.579535354940880598e+00
3.202750213237009813e+00,-4.388100210773480253e-02,-6.268008879923850189e-03,-1.107370509839930017e+00,1.040723117156679978e-01,1.103101893710070058e+00,1.323495070660876349e+00,9.890749503517752561e-02,1.129636380391928485e+00,1.517353760929824213e+00
9.050772832093739728e-01,-4.407647036205999957e-01,2.733343480186050112e-01,1.035797371440990017e-01,-2.619663336568420209e-01,4.790461300401849809e-01,3.121873027222028529e-01,4.156323807104803092e-02,2.307233561029486957e-01,3.936512493414570102e-01
1.053420534586309909e+00,9.216651383802000330e-01,-2.858703657784519847e-01,5.925346491001010074e-02,-6.488364466521779894e-01,2.150861678054249992e+00,1.238137948937904964e+00,2.534759449088360150e-01,7.413250969165863236e-01,1.734950800959223605e+00
2.771496552782750200e+00,-5.678791559720199889e-01,4.023815896640789980e-01,1.219078931648589936e+00,1.121838301288019979e+00,2.992833961643559970e+00,1.374888106859325720e+00,1.429931683719073976e-01,1.094621496850387121e+00,1.655154716868264320e+00
5.224787938322289493e-01,-5.290330213384409896e-01,9.185705562459780538e-01,-1.871244654217960046e-01,2.826277484827470210e-01,1.416184598639409931e+00,3.143552588951195048e-01,7.027568197846340015e-02,1.766149222173312439e-01,4.520955955729077935e-01
5.381685301084250028e+00,1.582463355460860033e+00,-1.353152505253990001e-01,-7.845773494604030285e-01,-1.776711622230890075e+00,1.147156143092380010e+00,9.199354530700369903e-01,2.096853050517148431e-01,5.089522551686759266e-01,1.330918650971398165e+00
3.634073344290889906e+00,8.212665923970650095e-01,1.873028535882879930e-01,7.766320302690650212e-01,-1.336274878205429895e+00,2.326585857730329998e+00,1.422969139019131912e+00,2.367720329296618686e-01,9.588959544769946053e-01,1.887042323561269219e+00
1.256515078568150034e+00,-6.502516708090060049e-02,-2.428546185632939891e-01,6.800932165077070435e-01,3.094110639978089883e-01,2.610974399483210195e+00,9.432180830408566363e-01,1.150207229605412218e-01,7.177774660381958105e-01,1.168658700043517351e+00
1.404908971574819976e+00,-5.743781552531930235e-01,4.669052104868169906e-01,1.278361921507680021e+00,1.040723117156679978e-01,4.091103125823070119e-01,5.613843107020788370e-01,8.483252821591447113e-02,3.951125553988864558e-01,7.276560660052712182e-01
3.034570201438960169e+00,2.747791532322180208e-01,3.593658424489210024e-01,9.060756228054229755e-01,-6.399086748138249625e-01,1.480000122011390085e+00,1.284615886422123099e+00,1.236786791888198483e-01,1.042205675212036109e+00,1.527026097632210089e+00
1.035112490722889911e+00,-5.182415849601880176e-01,7.680154409929239590e-01,-1.185961262451290077e+00,7.171126446159700185e-01,4.320807573539759971e-01,8.788736093344030609e-01,9.071504915150579995e-02,7.010721129974517574e-01,1.056675105671354364e+00
2.825687334436099984e+00,3.121338257101010094e-01,-1.568231241329779979e-01,6.830845600327060119e-01,2.736999766443929949e-01,1.912265702930310063e+00,1.110862436536451447e+00,1.195630652861058574e-01,8.765188285756839726e-01,1.345206044497218922e+00
3.162021606920729866e+00,4.274484594210640198e-01,-9.526144476134049688e-01,8.628371118531520390e-01,3.034592161055720272e-01,1.122683646776589939e+00,1.185224811832934710e+00,1.622236477744869731e-01,8.672664621949401909e-01,1.503183161470929230e+00
1.013188344912949956e+00,-4.024750048605050257e-01,7.895233146005039560e-01,8.519594990349710351e-01,7.728899620060650233e-02,6.913089965938640225e-01,3.770862590102369016e-01,5.120857042590885866e-02,2.767174609754555203e-01,4.774550570450182829e-01
2.414909680703849926e+00,2.172344353655270011e-01,5.825561194281349969e-02,-4.664071745285999770e-01,-4.769980953634780224e-02,1.233323825466229984e+00,1.164798379829755426e+00,6.856210744869650764e-02,1.030416649230310178e+00,1.299180110429200674e+00
